Time;Symbol;Action;Exit_Price;Entry;SL;TP;ATR;ATR_rel;EMA_diff;RSI14;Ret_5;Range_Ratio;Pct_from_30h;Pct_from_30l;Breakout_level_atr_multiplier;SL_ATR_Mult;TP_ATR_Mult;Use_BE;Risk_Reward_Ratio;ATR_Percentage;Entry_ATR_Ratio;RSI_Normalized;Distance_to_SL_ATR;Distance_to_TP_ATR;High_Volatility;Day_of_Week;Month;Action_Encoded;Symbol_Encoded;H1_Open_1;H1_High_1;H1_Low_1;H1_Close_1;H1_Bullish_1;H1_Body_1;H1_Range_1;H1_UWick_1;H1_LWick_1;H1_Open_2;H1_High_2;H1_Low_2;H1_Close_2;H1_Bullish_2;H1_Body_2;H1_Range_2;H1_UWick_2;H1_LWick_2;H1_Open_3;H1_High_3;H1_Low_3;H1_Close_3;H1_Bullish_3;H1_Body_3;H1_Range_3;H1_UWick_3;H1_LWick_3;H1_Open_4;H1_High_4;H1_Low_4;H1_Close_4;H1_Bullish_4;H1_Body_4;H1_Range_4;H1_UWick_4;H1_LWick_4;H1_Open_5;H1_High_5;H1_Low_5;H1_Close_5;H1_Bullish_5;H1_Body_5;H1_Range_5;H1_UWick_5;H1_LWick_5;H1_Open_6;H1_High_6;H1_Low_6;H1_Close_6;H1_Bullish_6;H1_Body_6;H1_Range_6;H1_UWick_6;H1_LWick_6;H1_Open_7;H1_High_7;H1_Low_7;H1_Close_7;H1_Bullish_7;H1_Body_7;H1_Range_7;H1_UWick_7;H1_LWick_7;Consecutive_Bullish;Consecutive_Bearish;Avg_Body_Size;Avg_Range;Trend_Score;Momentum_Strength;Win;Profitable;Final_PnL;Outcome_Category
2024.05.28;XAUUSDm;BUY;2360.854;2358.267;2357.852;2360.836;29.83286;0.01265033;-0.00009947;64.72;-0.010015;0.807465;0.038910;0.034422;0.00;0.02;0.08;false;6.190361;1.265033;79.049318;0.6472;0.013911;0.086113;1;2;5;1;0;2347.367;2357.077;2345.921;2353.181;1;5.814;11.156;3.896;1.446;2345.667;2348.448;2343.548;2347.396;1;1.729;4.900;1.052;2.119;2343.802;2346.276;2343.136;2345.622;1;1.820;3.140;0.654;0.666;2344.763;2345.133;2342.272;2343.824;0;0.939;2.861;0.370;1.552;2343.974;2345.061;2340.231;2344.817;1;0.843;4.830;0.244;3.743;2341.739;2344.932;2341.685;2344.008;1;2.269;3.247;0.924;0.054;2350.370;2350.370;2341.296;2341.794;0;8.576;9.074;0.000;0.498;3;0;3.141;5.601;3;0.560855;1;1;9.55;Win
2024.05.29;XAUUSDm;SELL;2340.816;2340.400;2340.815;2337.893;29.21957;0.01248592;-0.00005754;30.28;0.003512;0.816097;0.046930;0.026968;0.00;0.02;0.08;false;6.040964;1.248592;80.097000;0.3028;0.014203;0.085799;1;3;5;0;0;2345.665;2347.194;2343.048;2346.391;1;0.726;4.146;0.803;2.617;2345.533;2346.149;2340.774;2345.680;1;0.147;5.375;0.469;4.759;2350.536;2351.728;2344.878;2345.538;0;4.998;6.850;1.192;0.660;2355.714;2356.151;2350.000;2350.471;0;5.243;6.151;0.437;0.471;2356.761;2356.761;2351.065;2355.765;0;0.996;5.696;0.000;4.700;2358.313;2361.322;2356.451;2356.800;0;1.513;4.871;3.009;0.349;2358.136;2358.970;2356.865;2358.267;1;0.131;2.105;0.703;1.271;2;0;1.965;5.028;-1;0.390805;0;0;-2.46;Loss
2024.05.30;XAUUSDm;SELL;2335.077;2334.640;2335.044;2332.108;29.36121;0.01257741;-0.00182973;35.16;0.000282;0.914983;0.049513;0.024567;0.00;0.02;0.08;false;6.267327;1.257741;79.514423;0.3516;0.013760;0.086236;1;4;5;0;0;2337.510;2339.090;2337.510;2338.364;1;0.854;1.580;0.726;0.000;2337.919;2338.879;2337.048;2337.508;0;0.411;1.831;0.960;0.460;2336.774;2338.696;2335.896;2338.409;1;1.635;2.800;0.287;0.878;2338.246;2339.286;2336.341;2336.745;0;1.501;2.945;1.040;0.404;2343.614;2344.291;2337.918;2338.201;0;5.413;6.373;0.677;0.283;2341.863;2344.262;2339.317;2343.605;1;1.742;4.945;0.657;2.546;2339.141;2341.922;2336.008;2341.922;1;2.781;5.914;0.000;3.133;1;0;2.048;3.770;1;0.543315;0;0;-2.55;Loss
2024.05.31;XAUUSDm;BUY;2351.254;2351.664;2351.275;2354.134;28.58450;0.01215501;0.00009088;61.54;0.006199;1.024681;0.041827;0.031711;0.00;0.02;0.08;false;6.349614;1.215501;82.270601;0.6154;0.013609;0.086410;1;5;5;1;0;2343.982;2344.922;2342.619;2343.784;0;0.198;2.303;0.940;1.165;2342.033;2344.493;2341.522;2343.982;1;1.949;2.971;0.511;0.511;2343.206;2344.435;2340.982;2342.075;0;1.131;3.453;1.229;1.093;2340.339;2343.851;2339.683;2343.209;1;2.870;4.168;0.642;0.656;2345.850;2345.850;2339.895;2340.364;0;5.486;5.955;0.000;0.469;2342.302;2347.061;2341.924;2345.909;1;3.607;5.137;1.152;0.378;2344.011;2344.839;2341.680;2342.360;0;1.651;3.159;0.828;0.680;0;1;2.413;3.878;-1;0.622265;0;0;-2.44;Loss
2024.06.03;XAUUSDm;BUY;2328.239;2328.589;2328.246;2330.886;26.39629;0.01133574;-0.00210608;42.17;-0.013178;0.206052;0.052150;0.022116;0.00;0.02;0.08;false;6.696793;1.133574;88.216540;0.4217;0.012994;0.087020;1;1;6;1;0;2325.967;2327.466;2323.956;2327.037;1;1.070;3.510;0.429;2.011;2326.363;2326.795;2324.002;2325.937;0;0.426;2.793;0.432;1.935;2328.496;2328.774;2323.335;2326.369;0;2.127;5.439;0.278;3.034;2327.686;2330.550;2326.996;2327.192;0;0.494;3.554;2.864;0.196;2322.924;2328.244;2320.525;2327.645;1;4.721;7.719;0.599;2.399;2325.985;2327.187;2322.278;2322.924;0;3.061;4.909;1.202;0.646;2332.839;2333.744;2323.852;2325.937;0;6.902;9.892;0.905;2.085;1;0;2.686;5.402;-3;0.497171;0;0;-2.20;Loss
2024.06.05;XAUUSDm;BUY;2352.219;2352.595;2352.233;2355.039;28.05643;0.01192574;0.00064986;71.46;0.003707;1.327396;0.041414;0.032094;0.00;0.02;0.08;false;6.751381;1.192574;83.852262;0.7146;0.012903;0.087110;1;3;6;1;0;2345.755;2350.272;2334.029;2348.880;1;3.125;16.243;1.392;11.726;2342.060;2345.936;2338.157;2345.722;1;3.662;7.779;0.214;3.903;2332.569;2344.032;2332.180;2342.112;1;9.543;11.852;1.920;0.389;2333.697;2335.479;2331.041;2332.513;0;1.184;4.438;1.782;1.472;2332.245;2335.525;2329.466;2333.750;1;1.505;6.059;1.775;2.779;2332.593;2333.907;2330.974;2332.304;0;0.289;2.933;1.314;1.330;2331.581;2335.083;2331.301;2332.535;1;0.954;3.782;2.548;0.280;3;0;2.895;7.584;3;0.381683;0;0;-2.30;Loss
2024.06.06;XAUUSDm;BUY;2356.957;2357.334;2356.963;2359.796;28.33057;0.01201806;0.00269804;70.23;0.012952;1.119038;0.039321;0.034040;0.00;0.02;0.08;false;6.636119;1.201806;83.208135;0.7023;0.013095;0.086903;1;4;6;1;0;2355.010;2355.983;2354.490;2355.738;1;0.728;1.493;0.245;0.520;2356.598;2357.530;2354.755;2355.011;0;1.587;2.775;0.932;0.256;2356.891;2356.891;2354.888;2356.609;0;0.282;2.003;0.000;1.721;2353.971;2355.221;2352.769;2355.147;1;1.176;2.452;0.074;1.202;2355.767;2356.071;2352.625;2353.928;0;1.839;3.446;0.304;1.303;2354.989;2356.734;2353.421;2355.769;1;0.780;3.313;0.965;1.568;2352.593;2355.718;2351.668;2355.029;1;2.436;4.050;0.689;0.925;1;0;1.261;2.790;1;0.451976;0;0;-2.31;Loss
2024.06.07;XAUUSDm;BUY;2377.967;2378.361;2377.981;2380.625;26.44114;0.01111738;0.00444332;71.58;0.022539;0.950602;0.030132;0.042580;0.00;0.02;0.08;false;5.957895;1.111738;89.949251;0.7158;0.014372;0.085624;1;5;6;1;0;2376.948;2378.124;2376.235;2376.730;0;0.218;1.889;1.176;0.495;2376.653;2377.131;2375.592;2376.945;1;0.292;1.539;0.186;1.061;2372.472;2376.102;2372.285;2375.754;1;3.282;3.817;0.348;0.187;2372.037;2375.452;2371.176;2372.497;1;0.460;4.276;2.955;0.861;2373.085;2373.654;2368.977;2372.057;0;1.028;4.677;0.569;3.080;2372.882;2374.021;2370.639;2373.075;1;0.193;3.382;0.946;2.243;2374.209;2376.907;2370.296;2372.854;0;1.355;6.611;2.698;2.558;0;1;0.975;3.742;1;0.260700;0;0;-2.37;Loss
2024.06.10;XAUUSDm;BUY;2299.467;2299.847;2299.467;2302.338;28.71136;0.01248403;-0.00776393;31.50;-0.012426;0.336487;0.065300;0.005707;0.00;0.02;0.08;false;6.555263;1.248403;80.102344;0.3150;0.013235;0.086760;1;1;6;1;0;2297.380;2300.041;2296.436;2298.478;1;1.098;3.605;1.563;0.944;2290.431;2298.435;2290.380;2297.428;1;6.997;8.055;1.007;0.051;2288.298;2294.327;2286.722;2293.797;1;5.499;7.605;0.530;1.576;2301.436;2301.443;2287.536;2288.262;0;13.174;13.907;0.007;0.726;2305.513;2307.119;2299.894;2301.410;0;4.103;7.225;1.606;1.516;2311.624;2312.333;2303.685;2305.474;0;6.150;8.648;0.709;1.789;2305.019;2314.468;2302.936;2311.573;1;6.554;11.532;2.895;2.083;3;0;6.225;8.654;1;0.719332;0;0;-2.32;Loss
2024.06.11;XAUUSDm;BUY;2313.136;2313.577;2313.167;2316.163;29.96643;0.01295242;-0.00277814;59.53;-0.017594;0.869840;0.058978;0.011608;0.00;0.02;0.08;false;6.307317;1.295242;77.205630;0.5953;0.013682;0.086297;1;2;6;1;0;2307.864;2308.262;2305.438;2307.644;0;0.220;2.824;0.398;2.206;2306.375;2308.871;2305.214;2307.829;1;1.454;3.657;1.042;1.161;2306.004;2307.350;2301.491;2306.332;1;0.328;5.859;1.018;4.513;2304.517;2307.761;2303.227;2306.019;1;1.502;4.534;1.742;1.290;2302.024;2305.411;2301.672;2304.485;1;2.461;3.739;0.926;0.352;2299.569;2304.625;2298.655;2302.071;1;2.502;5.970;2.554;0.914;2303.521;2304.365;2297.646;2299.595;0;3.926;6.719;0.844;1.949;0;1;1.770;4.757;3;0.372140;0;0;-2.57;Loss
2024.06.12;XAUUSDm;BUY;2322.338;2319.555;2319.353;2322.337;29.83964;0.01286438;-0.00004743;63.26;-0.024056;0.747462;0.056248;0.014155;0.00;0.02;0.08;false;13.772277;1.286438;77.734007;0.6326;0.006770;0.093232;1;3;6;1;0;2313.295;2314.770;2312.215;2312.847;0;0.448;2.555;1.475;0.632;2313.957;2314.718;2312.164;2313.348;0;0.609;2.554;0.761;1.184;2312.731;2315.383;2312.156;2314.005;1;1.274;3.227;1.378;0.575;2314.519;2315.697;2310.762;2312.775;0;1.744;4.935;1.178;2.013;2314.833;2315.464;2311.157;2314.479;0;0.354;4.307;0.631;3.322;2314.968;2317.780;2313.791;2314.880;0;0.088;3.989;2.812;1.089;2312.729;2315.342;2312.374;2314.949;1;2.220;2.968;0.393;0.355;0;2;0.962;3.505;-3;0.274587;1;1;9.53;Win
2024.06.13;XAUUSDm;SELL;2311.289;2310.852;2311.279;2308.244;30.34764;0.01313380;0.00113860;40.86;0.007348;1.020145;0.060318;0.010356;0.00;0.02;0.08;false;6.107728;1.313380;76.146013;0.4086;0.014070;0.085937;1;4;6;0;0;2320.569;2322.964;2317.564;2320.727;1;0.158;5.400;2.237;3.005;2321.923;2322.385;2320.119;2320.555;0;1.368;2.266;0.462;0.436;2324.700;2325.354;2321.657;2321.925;0;2.775;3.697;0.654;0.268;2321.263;2324.717;2320.258;2324.393;1;3.130;4.459;0.324;1.005;2322.729;2324.638;2315.819;2321.213;0;1.516;8.819;1.909;5.394;2335.292;2335.292;2319.317;2322.696;0;12.596;15.975;0.000;3.379;2337.686;2339.557;2332.773;2335.260;0;2.426;6.784;1.871;2.487;1;0;3.424;6.771;-3;0.505675;0;0;-2.55;Loss
2024.06.14;XAUUSDm;BUY;2329.220;2326.572;2326.136;2329.202;30.66557;0.01318058;-0.00019821;68.54;0.012223;1.020232;0.053063;0.017128;0.00;0.02;0.08;false;6.032110;1.318058;75.869188;0.6854;0.014218;0.085764;1;5;6;1;0;2317.387;2322.736;2315.225;2322.653;1;5.266;7.511;0.083;2.162;2315.184;2321.631;2314.723;2317.349;1;2.165;6.908;4.282;0.461;2312.564;2316.710;2309.342;2315.226;1;2.662;7.368;1.484;3.222;2309.825;2312.771;2307.433;2312.613;1;2.788;5.338;0.158;2.392;2305.870;2311.590;2305.502;2309.880;1;4.010;6.088;1.710;0.368;2305.417;2306.097;2303.447;2305.864;1;0.447;2.650;0.233;1.970;2306.590;2308.605;2304.956;2305.461;0;1.129;3.649;2.015;0.505;6;0;2.638;5.645;5;0.467377;1;1;9.79;Win
2024.06.17;XAUUSDm;SELL;2325.106;2327.574;2327.985;2325.119;28.66643;0.01231706;0.00236684;56.17;0.005315;0.142083;0.052699;0.017467;0.00;0.02;0.08;false;5.973236;1.231706;81.195116;0.5617;0.014337;0.085640;1;1;6;0;0;2328.858;2329.675;2327.412;2328.873;1;0.015;2.263;0.802;1.446;2331.087;2331.485;2327.554;2328.795;0;2.292;3.931;0.398;1.241;2332.506;2333.064;2330.917;2332.825;1;0.319;2.147;0.239;1.589;2334.531;2335.378;2332.136;2332.452;0;2.079;3.242;0.847;0.316;2334.086;2335.085;2332.185;2334.573;1;0.487;2.900;0.512;1.901;2328.840;2335.552;2328.470;2334.089;1;5.249;7.082;1.463;0.370;2326.129;2331.916;2325.353;2328.788;1;2.659;6.563;3.128;0.776;1;0;1.871;4.018;3;0.465728;1;1;9.08;Win
2024.06.18;XAUUSDm;SELL;2310.593;2310.162;2310.563;2307.600;29.63121;0.01282757;-0.00045221;33.74;-0.004564;0.640541;0.060634;0.010061;0.00;0.02;0.08;false;6.389027;1.282757;77.963798;0.3374;0.013533;0.086463;1;2;6;0;0;2311.259;2314.295;2310.855;2311.168;0;0.091;3.440;3.036;0.313;2315.505;2315.505;2310.665;2311.317;0;4.188;4.840;0.000;0.652;2320.092;2320.171;2314.957;2315.526;0;4.566;5.214;0.079;0.569;2322.123;2322.707;2318.690;2320.085;0;2.038;4.017;0.584;1.395;2322.598;2323.742;2319.399;2322.125;0;0.473;4.343;1.144;2.726;2324.408;2324.813;2321.901;2322.609;0;1.799;2.912;0.405;0.708;2324.351;2325.103;2323.186;2324.411;1;0.060;1.917;0.692;1.165;0;6;1.888;3.812;-5;0.495259;0;0;-2.52;Loss
2024.06.19;XAUUSDm;BUY;2332.505;2332.900;2332.514;2335.380;28.66850;0.01228878;0.00148911;64.00;0.013276;0.926243;0.050206;0.019794;0.00;0.02;0.08;false;6.424870;1.228878;81.375028;0.6400;0.013464;0.086506;1;3;6;1;0;2330.237;2332.693;2329.746;2331.768;1;1.531;2.947;0.925;0.491;2329.343;2330.719;2328.357;2330.244;1;0.901;2.362;0.475;0.986;2327.916;2330.026;2326.797;2329.299;1;1.383;3.229;0.727;1.119;2328.222;2328.470;2327.240;2327.920;0;0.302;1.230;0.248;0.680;2330.288;2331.749;2327.928;2328.270;0;2.018;3.821;1.461;0.342;2330.068;2331.268;2328.911;2330.282;1;0.214;2.357;0.986;1.157;2329.414;2330.920;2326.493;2330.069;1;0.655;4.427;0.851;2.921;3;0;1.001;2.910;3;0.343788;0;0;-2.38;Loss
2024.06.20;XAUUSDm;BUY;2337.112;2334.770;2334.426;2337.107;26.81464;0.01148492;0.00121311;63.87;0.000834;0.420964;0.049365;0.020579;0.00;0.02;0.08;false;6.793605;1.148492;87.070710;0.6387;0.012829;0.087154;1;4;6;1;0;2329.361;2329.772;2327.740;2329.681;1;0.320;2.032;0.091;1.621;2330.415;2330.415;2328.658;2329.342;0;1.073;1.757;0.000;0.684;2329.947;2330.547;2329.088;2330.400;1;0.453;1.459;0.147;0.859;2329.411;2330.864;2329.187;2329.971;1;0.560;1.677;0.893;0.224;2329.783;2331.336;2328.882;2329.464;0;0.319;2.454;1.553;0.582;2326.091;2329.777;2325.194;2329.774;1;3.683;4.583;0.003;0.897;2328.170;2328.422;2323.674;2326.142;0;2.028;4.748;0.252;2.468;1;0;1.205;2.673;1;0.450882;1;1;8.57;Win
2024.06.21;XAUUSDm;BUY;2364.933;2365.290;2364.942;2367.667;27.24636;0.01151925;0.00469666;68.48;0.015637;1.385396;0.035825;0.033217;0.00;0.02;0.08;false;6.830460;1.151925;86.811238;0.6848;0.012772;0.087241;1;5;6;1;0;2362.162;2362.983;2361.003;2362.908;1;0.746;1.980;0.075;1.159;2359.350;2362.193;2358.687;2362.135;1;2.785;3.506;0.058;0.663;2359.651;2361.608;2358.115;2359.327;0;0.324;3.493;1.957;1.212;2364.119;2364.171;2357.068;2359.610;0;4.509;7.103;0.052;2.542;2360.764;2364.834;2360.764;2364.067;1;3.303;4.070;0.767;0.000;2359.399;2361.131;2358.833;2360.745;1;1.346;2.298;0.386;0.566;2360.374;2360.374;2358.156;2359.409;0;0.965;2.218;0.000;1.253;2;0;1.997;3.524;1;0.566645;0;0;-2.23;Loss
2024.06.24;XAUUSDm;BUY;2321.727;2321.996;2321.747;2323.975;22.27886;0.00959470;-0.00232100;31.44;-0.002688;0.202210;0.055138;0.015191;0.00;0.02;0.08;false;7.947791;0.959470;104.224197;0.3144;0.011177;0.088829;0;1;6;1;0;2319.176;2321.733;2317.852;2320.882;1;1.706;3.881;0.851;1.324;2321.492;2321.492;2317.688;2319.185;0;2.307;3.804;0.000;1.497;2321.110;2322.193;2320.409;2321.489;1;0.379;1.784;0.704;0.701;2322.105;2322.653;2320.760;2321.501;0;0.604;1.893;0.548;0.741;2322.124;2323.353;2320.363;2322.054;0;0.070;2.990;1.229;1.691;2319.285;2322.785;2316.700;2322.115;1;2.830;6.085;0.670;2.585;2324.700;2325.142;2316.667;2319.270;0;5.430;8.475;0.442;2.603;1;0;1.904;4.130;-1;0.460916;0;0;-1.87;Loss
2024.06.25;XAUUSDm;BUY;2336.458;2334.476;2334.175;2336.454;22.78707;0.00976111;-0.00103874;57.55;0.002204;0.736339;0.042609;0.020456;0.00;0.02;0.08;false;6.571429;0.976111;102.447390;0.5755;0.013209;0.086804;0;2;6;1;0;2329.591;2334.088;2329.257;2333.026;1;3.435;4.831;1.062;0.334;2324.745;2330.573;2322.814;2329.587;1;4.842;7.759;0.986;1.931;2327.235;2327.638;2324.027;2324.788;0;2.447;3.611;0.403;0.761;2324.998;2328.173;2323.410;2327.283;1;2.285;4.763;0.890;1.588;2327.399;2330.078;2324.501;2324.950;0;2.449;5.577;2.679;0.449;2324.188;2327.781;2322.677;2327.394;1;3.206;5.104;0.387;1.511;2326.403;2328.531;2324.003;2324.146;0;2.257;4.528;2.128;0.143;2;0;2.989;5.168;1;0.578360;1;1;7.13;Win
2024.06.26;XAUUSDm;SELL;2313.638;2315.604;2315.885;2313.638;22.47479;0.00970664;-0.00197737;35.22;-0.019206;0.963391;0.047996;0.012387;0.00;0.02;0.08;false;6.996441;0.970664;103.031194;0.3522;0.012503;0.087476;0;3;6;0;0;2319.979;2323.882;2317.745;2318.439;0;1.540;6.137;3.903;0.694;2320.597;2321.424;2318.720;2320.027;0;0.570;2.704;0.827;1.307;2319.490;2321.289;2318.987;2320.595;1;1.105;2.302;0.694;0.503;2319.725;2319.896;2317.859;2319.337;0;0.388;2.037;0.171;1.478;2319.126;2320.643;2318.765;2319.776;1;0.650;1.878;0.867;0.361;2319.133;2319.745;2316.995;2319.170;1;0.037;2.750;0.575;2.138;2317.730;2320.076;2316.774;2319.076;1;1.346;3.302;1.000;0.956;0;2;0.805;3.016;1;0.266982;1;1;7.07;Win
2024.06.27;XAUUSDm;BUY;2325.736;2323.707;2323.421;2325.726;23.04700;0.00991820;-0.00164805;71.99;0.000950;1.317004;0.027540;0.015916;0.00;0.02;0.08;false;7.059441;0.991820;100.824706;0.7199;0.012409;0.087604;0;4;6;1;0;2315.131;2317.891;2313.294;2317.020;1;1.889;4.597;0.871;1.837;2312.554;2315.512;2312.231;2315.082;1;2.528;3.281;0.430;0.323;2307.525;2313.781;2307.255;2312.587;1;5.062;6.526;1.194;0.270;2302.213;2308.365;2301.964;2307.532;1;5.319;6.401;0.833;0.249;2301.163;2302.522;2299.947;2302.260;1;1.097;2.575;0.262;1.216;2297.538;2303.388;2296.429;2301.213;1;3.675;6.959;2.175;1.109;2300.501;2300.585;2296.751;2297.526;0;2.975;3.834;0.084;0.775;6;0;3.221;4.882;5;0.659731;1;1;7.31;Win
2024.06.28;XAUUSDm;BUY;2330.456;2330.755;2330.470;2332.800;23.30364;0.00999832;0.00172350;66.41;0.004989;1.480756;0.024433;0.018892;0.00;0.02;0.08;false;7.175439;0.999832;100.016766;0.6641;0.012230;0.087755;0;5;6;1;0;2327.409;2328.850;2324.790;2327.143;0;0.266;4.060;1.441;2.353;2325.676;2328.135;2325.074;2327.361;1;1.685;3.061;0.774;0.602;2321.183;2326.994;2320.900;2325.725;1;4.542;6.094;1.269;0.283;2321.787;2321.848;2319.710;2321.191;0;0.596;2.138;0.061;1.481;2323.692;2325.020;2320.756;2321.714;0;1.978;4.264;1.328;0.958;2320.236;2324.176;2319.811;2323.666;1;3.430;4.365;0.510;0.425;2321.656;2324.445;2319.008;2320.290;0;1.366;5.437;2.789;1.282;0;1;1.980;4.203;-1;0.471226;0;0;-2.00;Loss
2024.07.01;XAUUSDm;SELL;2323.265;2323.039;2323.246;2321.214;20.31950;0.00874770;0.00136949;45.35;0.001212;0.163242;0.027924;0.015549;0.00;0.02;0.08;false;8.816425;0.874770;114.325599;0.4535;0.010187;0.089815;0;1;7;0;0;2324.529;2326.157;2323.087;2324.930;1;0.401;3.070;1.227;1.442;2322.849;2325.879;2322.840;2324.521;1;1.672;3.039;1.358;0.009;2324.973;2326.827;2322.838;2326.638;1;1.665;3.989;0.189;2.135;2325.795;2326.237;2322.926;2325.004;0;0.791;3.311;0.442;2.078;2326.869;2328.403;2325.330;2325.802;0;1.067;3.073;1.534;0.472;2330.032;2332.713;2326.382;2326.815;0;3.217;6.331;2.681;0.433;2328.641;2332.518;2327.672;2329.919;1;1.278;4.846;2.599;0.969;3;0;1.442;3.951;1;0.364836;0;0;-1.70;Loss
2024.07.03;XAUUSDm;BUY;2336.325;2336.606;2336.344;2338.472;21.27664;0.00910579;0.00076344;61.83;0.003817;0.835000;0.021868;0.021349;0.00;0.02;0.08;false;7.122137;0.910579;109.820239;0.6183;0.012314;0.087702;0;3;7;1;0;2334.384;2335.811;2331.931;2333.326;0;1.058;3.880;1.427;1.395;2331.699;2335.289;2331.699;2334.417;1;2.718;3.590;0.872;0.000;2328.772;2332.506;2328.011;2331.648;1;2.876;4.495;0.858;0.761;2329.145;2331.066;2326.782;2328.785;0;0.360;4.284;1.921;2.003;2330.250;2331.545;2328.415;2329.101;0;1.149;3.130;1.295;0.686;2330.177;2332.132;2330.177;2330.271;1;0.094;1.955;1.861;0.000;2329.986;2331.446;2329.649;2330.180;1;0.194;1.797;1.266;0.337;0;1;1.207;3.304;1;0.365267;0;0;-1.92;Loss
2024.07.05;XAUUSDm;BUY;2362.090;2362.342;2362.097;2364.314;22.17043;0.00938494;0.00266614;65.84;0.016092;0.549471;0.010735;0.032011;0.00;0.02;0.08;false;8.048980;0.938494;106.553736;0.6584;0.011051;0.088947;0;5;7;1;0;2358.816;2360.227;2356.893;2358.432;0;0.384;3.334;1.411;1.539;2356.753;2358.977;2356.024;2358.805;1;2.052;2.953;0.172;0.729;2357.406;2357.703;2356.326;2356.721;0;0.685;1.377;0.297;0.395;2357.034;2357.387;2354.210;2357.387;1;0.353;3.177;0.000;2.824;2357.833;2358.061;2357.225;2357.230;0;0.603;0.836;0.228;0.005;2357.412;2359.098;2356.903;2357.876;1;0.464;2.195;1.222;0.509;2358.839;2360.686;2355.462;2357.395;0;1.444;5.224;1.847;1.933;0;1;0.855;2.728;-1;0.313416;0;0;-1.81;Loss
2024.07.08;XAUUSDm;SELL;2385.175;2384.936;2385.157;2383.196;19.60957;0.00822295;0.00499043;64.02;0.023413;0.276039;0.003440;0.041101;0.00;0.02;0.08;false;7.873303;0.822295;121.621016;0.6402;0.011270;0.088732;0;1;7;0;0;2385.360;2386.900;2384.765;2386.122;1;0.762;2.135;0.778;0.595;2389.583;2390.178;2384.875;2385.336;0;4.247;5.303;0.595;0.461;2388.783;2391.626;2388.191;2391.563;1;2.780;3.435;0.063;0.592;2391.031;2392.941;2388.069;2388.833;0;2.198;4.872;1.910;0.764;2385.737;2392.584;2385.101;2391.021;1;5.284;7.483;1.563;0.636;2386.526;2389.894;2384.591;2385.764;0;0.762;5.303;3.368;1.173;2384.685;2387.570;2383.903;2386.481;1;1.796;3.667;1.089;0.782;1;0;2.547;4.600;1;0.553730;0;0;-1.75;Loss
2024.07.09;XAUUSDm;SELL;2351.429;2351.149;2351.418;2349.203;22.15129;0.00942227;-0.00116296;35.84;-0.003286;1.810956;0.017862;0.027320;0.00;0.02;0.08;false;7.234201;0.942227;106.140521;0.3584;0.012144;0.087850;0;2;7;0;0;2367.668;2371.583;2354.047;2354.885;0;12.783;17.536;3.915;0.838;2360.087;2368.455;2359.484;2367.712;1;7.625;8.971;0.743;0.603;2360.632;2361.334;2356.061;2360.125;0;0.507;5.273;0.702;4.064;2363.175;2363.175;2357.485;2360.583;0;2.592;5.690;0.000;3.098;2364.285;2365.634;2362.105;2363.119;0;1.166;3.529;1.349;1.014;2361.602;2365.352;2361.514;2364.245;1;2.643;3.838;1.107;0.088;2358.980;2361.930;2358.214;2361.609;1;2.629;3.716;0.321;0.766;0;1;4.278;6.936;-1;0.616749;0;0;-1.92;Loss
2024.07.10;XAUUSDm;BUY;2371.111;2371.411;2371.132;2373.386;22.54000;0.00950489;0.00010269;59.56;0.006233;0.986202;0.009079;0.035712;0.00;0.02;0.08;false;7.078853;0.950489;105.209006;0.5956;0.012378;0.087622;0;3;7;1;0;2367.740;2370.338;2367.291;2368.321;1;0.581;3.047;2.017;0.449;2368.165;2368.897;2366.566;2367.735;0;0.430;2.331;0.732;1.169;2369.271;2369.767;2366.452;2368.144;0;1.127;3.315;0.496;1.692;2368.275;2370.292;2366.884;2369.282;1;1.007;3.408;1.010;1.391;2364.645;2369.898;2363.302;2368.229;1;3.584;6.596;1.669;1.343;2364.944;2366.539;2364.420;2364.630;0;0.314;2.119;1.595;0.210;2364.413;2366.044;2364.382;2364.965;1;0.552;1.662;1.079;0.031;1;0;1.085;3.211;1;0.337886;0;0;-2.00;Loss
2024.07.11;XAUUSDm;BUY;2388.502;2386.554;2386.218;2388.484;22.66243;0.00949588;0.00197933;66.11;-0.002094;1.031178;0.002676;0.041831;0.00;0.02;0.08;false;5.744048;0.949588;105.308837;0.6611;0.014826;0.085163;0;4;7;1;0;2382.183;2383.369;2378.999;2380.794;0;1.389;4.370;1.186;1.795;2383.946;2383.987;2380.375;2382.225;0;1.721;3.612;0.041;1.850;2381.287;2384.526;2381.287;2383.932;1;2.645;3.239;0.594;0.000;2379.924;2384.100;2379.541;2381.328;1;1.404;4.559;2.772;0.383;2381.725;2381.969;2378.800;2379.887;0;1.838;3.169;0.244;1.087;2382.477;2383.197;2378.465;2381.775;0;0.702;4.732;0.720;3.310;2381.954;2383.012;2381.177;2382.523;1;0.569;1.835;0.489;0.777;0;2;1.467;3.645;-1;0.402414;1;1;6.99;Win
